Brand,Release_year,Screen-size,operating_system,Internal_storage(GB),Battery(mah),RAM,Processor,Price_in_India
Honor,2019.0,6.59,Android,128.0,4000.0,4096.0,octa-core,15999.0
Honor,2019.0,6.59,Android,128.0,4000.0,4096.0,octa-core,15999.0
Honor,2019.0,6.59,Android,128.0,4000.0,4096.0,octa-core,14999.0
Samsung,2019.0,6.5,Android,32.0,4000.0,3072.0,octa-core,11490.0
Samsung,2019.0,6.5,Android,32.0,4000.0,3072.0,octa-core,11999.0
Samsung,2019.0,6.5,Android,32.0,4000.0,3072.0,octa-core,12299.0
Samsung,2019.0,6.5,Android,32.0,4000.0,3072.0,octa-core,12900.0
Samsung,2019.0,6.5,Android,32.0,4000.0,3072.0,octa-core,12900.0
Samsung,2019.0,6.5,Android,32.0,4000.0,3072.0,octa-core,12968.0
Oppo,2016.0,5.5,Android,32.0,3075.0,3072.0,octa-core,13990.0
Oppo,2016.0,5.5,Android,32.0,3075.0,3072.0,octa-core,12990.0
Oppo,2016.0,5.5,Android,32.0,3075.0,3072.0,octa-core,9999.0
Oppo,2016.0,5.5,Android,32.0,3075.0,3072.0,octa-core,7999.0
Samsung,2016.0,5.5,Android,16.0,3300.0,3072.0,octa-core,6199.0
Samsung,2016.0,5.5,Android,16.0,3300.0,3072.0,octa-core,6699.0
Samsung,2016.0,5.5,Android,16.0,3300.0,3072.0,octa-core,6799.0
Samsung,2016.0,5.5,Android,16.0,3300.0,3072.0,octa-core,7499.0
OnePlus,2020.0,6.44,Android,256.0,4115.0,12288.0,octa-core,29999.0
OnePlus,2020.0,6.44,Android,256.0,4115.0,12288.0,octa-core,29999.0
OnePlus,2020.0,6.44,Android,256.0,4115.0,12288.0,octa-core,27999.0
OnePlus,2020.0,6.44,Android,256.0,4115.0,12288.0,octa-core,27999.0
OnePlus,2020.0,6.44,Android,256.0,4115.0,12288.0,octa-core,24999.0
Xiaomi,2022.0,6.67,Android,128.0,5160.0,8192.0,octa-core,26999.0
Xiaomi,2022.0,6.67,Android,128.0,5160.0,8192.0,octa-core,26999.0
Xiaomi,2022.0,6.67,Android,128.0,5160.0,8192.0,octa-core,24999.0
Xiaomi,2022.0,6.67,Android,128.0,5160.0,8192.0,octa-core,23899.0
Vivo,2022.0,6.44,Android,128.0,4700.0,8192.0,octa-core,23999.0
Xiaomi,2019.0,6.22,Android,64.0,5000.0,4096.0,octa-core,10999.0
Xiaomi,2019.0,6.22,Android,64.0,5000.0,4096.0,octa-core,10999.0
Xiaomi,2019.0,6.22,Android,64.0,5000.0,4096.0,octa-core,10999.0
Xiaomi,2019.0,6.22,Android,64.0,5000.0,4096.0,octa-core,10990.0
Realme,2018.0,6.3,Android,32.0,3500.0,3072.0,octa-core,8790.0
Realme,2018.0,6.3,Android,32.0,3500.0,3072.0,octa-core,8999.0
Realme,2018.0,6.3,Android,32.0,3500.0,3072.0,octa-core,9999.0
Realme,2018.0,6.3,Android,32.0,3500.0,3072.0,octa-core,9999.0
Realme,2018.0,6.3,Android,32.0,3500.0,3072.0,octa-core,9999.0
Realme,2018.0,6.3,Android,32.0,3500.0,3072.0,octa-core,11599.0
Honor,2017.0,5.65,Android,32.0,3000.0,3072.0,octa-core,9999.0
Honor,2017.0,5.65,Android,32.0,3000.0,3072.0,octa-core,8990.0
Honor,2017.0,5.65,Android,32.0,3000.0,3072.0,octa-core,8499.0
Honor,2017.0,5.65,Android,32.0,3000.0,3072.0,octa-core,8499.0
Honor,2017.0,5.65,Android,32.0,3000.0,3072.0,octa-core,8299.0
Honor,2017.0,5.65,Android,32.0,3000.0,3072.0,octa-core,8499.0
Xiaomi,2020.0,6.67,Android,128.0,4780.0,8192.0,octa-core,40076.5
Xiaomi,2020.0,6.67,Android,128.0,4780.0,8192.0,octa-core,10000.0
Vivo,2022.0,6.44,Android,128.0,4700.0,8192.0,octa-core,23999.0
Xiaomi,2020.0,6.67,Android,128.0,4780.0,8192.0,octa-core,40076.5
Vivo,2022.0,6.44,Android,128.0,4700.0,8192.0,octa-core,24999.0
Realme,2019.0,6.4,Android,64.0,4000.0,4096.0,octa-core,14790.0
OnePlus,2019.0,6.41,Android,128.0,3700.0,6144.0,octa-core,37999.0
OnePlus,2019.0,6.41,Android,128.0,3700.0,6144.0,octa-core,34999.0
OnePlus,2019.0,6.41,Android,128.0,3700.0,6144.0,octa-core,29999.0
Oppo,2022.0,6.4,Android,256.0,4500.0,8192.0,octa-core,28999.0
Oppo,2022.0,6.4,Android,256.0,4500.0,8192.0,octa-core,28999.0
Xiaomi,2017.0,5.7,Android,16.0,3300.0,2048.0,octa-core,7499.0
Xiaomi,2017.0,5.7,Android,16.0,3300.0,2048.0,octa-core,7499.0
Xiaomi,2017.0,5.7,Android,16.0,3300.0,2048.0,octa-core,7999.0
Xiaomi,2017.0,5.7,Android,16.0,3300.0,2048.0,octa-core,7999.0
Xiaomi,2017.0,5.7,Android,16.0,3300.0,2048.0,octa-core,7999.0
Xiaomi,2017.0,5.7,Android,16.0,3300.0,2048.0,octa-core,8499.0
Xiaomi,2017.0,5.7,Android,16.0,3300.0,2048.0,octa-core,8990.0
Xiaomi,2017.0,5.7,Android,16.0,3300.0,2048.0,octa-core,9990.0
Xiaomi,2017.0,5.7,Android,16.0,3300.0,2048.0,octa-core,9999.0
Xiaomi,2017.0,5.7,Android,16.0,3300.0,2048.0,octa-core,10999.0
Realme,2019.0,6.4,Android,64.0,4000.0,4096.0,octa-core,19990.0
Realme,2019.0,6.4,Android,64.0,4000.0,4096.0,octa-core,19890.0
Realme,2019.0,6.4,Android,64.0,4000.0,4096.0,octa-core,16999.0
Realme,2019.0,6.4,Android,64.0,4000.0,4096.0,octa-core,16499.0
Motorola,2022.0,6.4,Android,64.0,5000.0,4096.0,octa-core,13999.0
Xiaomi,2022.0,6.67,Android,128.0,4500.0,8192.0,octa-core,29999.0
Motorola,2022.0,6.4,Android,64.0,5000.0,4096.0,octa-core,13999.0
Realme,2021.0,6.5,Android,128.0,5000.0,8192.0,octa-core,18499.0
Realme,2021.0,6.5,Android,128.0,5000.0,8192.0,octa-core,15499.0
Realme,2021.0,6.5,Android,128.0,5000.0,8192.0,octa-core,16499.0
Xiaomi,2022.0,6.67,Android,128.0,5000.0,8192.0,octa-core,18990.0
Xiaomi,2022.0,6.67,Android,128.0,5000.0,8192.0,octa-core,18999.0
Xiaomi,2022.0,6.67,Android,128.0,5000.0,8192.0,octa-core,18999.0
Realme,2021.0,6.5,Android,128.0,5000.0,8192.0,octa-core,18499.0
Xiaomi,2022.0,6.67,Android,128.0,5000.0,8192.0,octa-core,20999.0
Xiaomi,2022.0,6.67,Android,128.0,5000.0,8192.0,octa-core,20999.0
Xiaomi,2022.0,6.67,Android,128.0,5000.0,8192.0,octa-core,20999.0
Motorola,2022.0,6.5,Android,256.0,4020.0,8192.0,octa-core,24999.0
Realme,2021.0,6.5,Android,128.0,5000.0,8192.0,octa-core,15499.0
Motorola,2022.0,6.5,Android,256.0,4020.0,8192.0,octa-core,24999.0
Realme,2021.0,6.5,Android,128.0,5000.0,8192.0,octa-core,16499.0
Oppo,2018.0,6.23,Android,64.0,3400.0,4096.0,octa-core,27990.0
Oppo,2018.0,6.23,Android,64.0,3400.0,4096.0,octa-core,27990.0
Samsung,2019.0,6.3,Android,128.0,3500.0,6144.0,octa-core,19999.0
Samsung,2019.0,6.3,Android,128.0,3500.0,6144.0,octa-core,15999.0
Oppo,2018.0,6.23,Android,64.0,3400.0,4096.0,octa-core,15990.0
Oppo,2018.0,6.23,Android,64.0,3400.0,4096.0,octa-core,22990.0
Oppo,2018.0,6.23,Android,64.0,3400.0,4096.0,octa-core,22990.0
Motorola,2022.0,6.5,Android,256.0,4020.0,8192.0,octa-core,24999.0
Samsung,2019.0,6.3,Android,128.0,3500.0,6144.0,octa-core,14990.0
Motorola,2022.0,6.5,Android,256.0,4020.0,8192.0,octa-core,24999.0
Xiaomi,2021.0,6.5,Android,128.0,6000.0,6144.0,octa-core,12331.0
Xiaomi,2021.0,6.5,Android,128.0,6000.0,6144.0,octa-core,10999.0
Samsung,2018.0,6.2,Android,64.0,3500.0,6144.0,octa-core,29999.0
Xiaomi,2021.0,6.5,Android,128.0,6000.0,6144.0,octa-core,10999.0
Xiaomi,2021.0,6.5,Android,128.0,6000.0,6144.0,octa-core,10999.0
Samsung,2018.0,6.2,Android,64.0,3500.0,6144.0,octa-core,40076.5
Samsung,2018.0,6.2,Android,64.0,3500.0,6144.0,octa-core,29999.0
Oppo,2021.0,6.4,Android,128.0,4310.0,8192.0,octa-core,19994.0
Samsung,2016.0,5.5,Android,32.0,3600.0,4096.0,octa-core,32900.0
Samsung,2016.0,5.5,Android,32.0,3600.0,4096.0,octa-core,32900.0
Samsung,2018.0,6.2,Android,64.0,3500.0,6144.0,octa-core,36999.0
Samsung,2018.0,6.2,Android,64.0,3500.0,6144.0,octa-core,34490.0
Samsung,2019.0,6.01,Android,296.0,4380.0,12288.0,octa-core,40076.5
Samsung,2019.0,6.01,Android,296.0,4380.0,12288.0,octa-core,40076.5
Xiaomi,2017.0,5.5,Android,16.0,3080.0,2048.0,quad-core,5999.0
Xiaomi,2017.0,5.5,Android,16.0,3080.0,2048.0,quad-core,5999.0
Xiaomi,2017.0,5.5,Android,16.0,3080.0,2048.0,quad-core,7499.0
Samsung,2018.0,6.2,Android,64.0,3500.0,6144.0,octa-core,34999.0
Xiaomi,2021.0,6.5,Android,128.0,6000.0,6144.0,octa-core,12331.0
Infinix,2017.0,5.7,Android,32.0,4300.0,3072.0,quad-core,8999.0
Xiaomi,2021.0,6.5,Android,128.0,6000.0,6144.0,octa-core,12331.0
Samsung,2016.0,5.5,Android,32.0,3600.0,4096.0,octa-core,40076.5
Infinix,2017.0,5.7,Android,32.0,4300.0,3072.0,quad-core,8999.0
Samsung,2016.0,5.5,Android,32.0,3600.0,4096.0,octa-core,39000.0
Samsung,2016.0,5.5,Android,32.0,3600.0,4096.0,octa-core,23990.0
Xiaomi,2021.0,6.6,Android,128.0,5000.0,8192.0,octa-core,17999.0
Xiaomi,2021.0,6.6,Android,128.0,5000.0,8192.0,octa-core,17999.0
Vivo,2019.0,6.39,Android,128.0,3700.0,6144.0,octa-core,25000.0
Vivo,2019.0,6.39,Android,128.0,3700.0,6144.0,octa-core,25000.0
Vivo,2019.0,6.39,Android,128.0,3700.0,6144.0,octa-core,26990.0
Asus,2015.0,5.5,Android,16.0,3000.0,2048.0,octa-core,5399.0
Asus,2015.0,5.5,Android,16.0,3000.0,2048.0,octa-core,6499.0
Asus,2015.0,5.5,Android,16.0,3000.0,2048.0,octa-core,7000.0
LG,2019.0,6.4,Android,128.0,3300.0,6144.0,octa-core,33999.0
LG,2019.0,6.4,Android,128.0,3300.0,6144.0,octa-core,31500.0
Oppo,2023.0,6.7,Android,128.0,4800.0,8192.0,octa-core,29999.0
Asus,2022.0,5.9,Android,128.0,4000.0,8192.0,octa-core,40076.5
Asus,2015.0,5.5,Android,16.0,3000.0,2048.0,octa-core,9999.0
Asus,2015.0,5.5,Android,16.0,3000.0,2048.0,octa-core,10656.0
Asus,2015.0,5.5,Android,16.0,3000.0,2048.0,octa-core,10899.0
Asus,2015.0,5.5,Android,16.0,3000.0,2048.0,octa-core,13999.0
Asus,2015.0,5.5,Android,16.0,3000.0,2048.0,octa-core,14999.0
Asus,2015.0,5.5,Android,16.0,3000.0,2048.0,octa-core,15999.0
Asus,2015.0,5.5,Android,16.0,3000.0,2048.0,octa-core,17999.0
OnePlus,2019.0,6.55,Android,128.0,3800.0,8192.0,octa-core,37999.0
OnePlus,2019.0,6.55,Android,128.0,3800.0,8192.0,octa-core,29990.0
Asus,2022.0,5.9,Android,128.0,4000.0,8192.0,octa-core,40076.5
Oppo,2021.0,6.4,Android,128.0,4310.0,8192.0,octa-core,18490.0
Oppo,2023.0,6.7,Android,128.0,4800.0,8192.0,octa-core,29999.0
Xiaomi,2021.0,6.6,Android,128.0,5000.0,8192.0,octa-core,16999.0
Asus,2021.0,6.78,Android,256.0,6000.0,12288.0,octa-core,40076.5
Asus,2021.0,6.78,Android,256.0,6000.0,12288.0,octa-core,40076.5
Asus,2021.0,6.78,Android,256.0,6000.0,12288.0,octa-core,40076.5
Xiaomi,2021.0,6.6,Android,128.0,5000.0,8192.0,octa-core,15999.0
Xiaomi,2021.0,6.6,Android,128.0,5000.0,8192.0,octa-core,19999.0
Samsung,2018.0,6.2,Android,64.0,3500.0,6144.0,octa-core,40076.5
Apple,2022.0,4.7,iOS,256.0,4000.0,4096.0,quad-core,40076.5
Apple,2022.0,4.7,iOS,256.0,4000.0,4096.0,quad-core,40076.5
Apple,2022.0,4.7,iOS,256.0,4000.0,4096.0,quad-core,40076.5
Apple,2022.0,4.7,iOS,256.0,4000.0,4096.0,quad-core,40076.5
Vivo,2019.0,6.39,Android,128.0,3700.0,6144.0,octa-core,23999.0
Apple,2022.0,4.7,iOS,256.0,4000.0,4096.0,quad-core,40076.5
Apple,2022.0,4.7,iOS,256.0,4000.0,4096.0,quad-core,40076.5
Apple,2022.0,4.7,iOS,256.0,4000.0,4096.0,quad-core,40076.5
Apple,2022.0,4.7,iOS,256.0,4000.0,4096.0,quad-core,40076.5
Apple,2019.0,6.1,iOS,64.0,3110.0,4096.0,hexa-core,40076.5
Xiaomi,2021.0,6.6,Android,128.0,5000.0,8192.0,octa-core,19999.0
Xiaomi,2021.0,6.6,Android,128.0,5000.0,8192.0,octa-core,19990.0
Xiaomi,2021.0,6.6,Android,128.0,5000.0,8192.0,octa-core,18999.0
Samsung,2018.0,6.2,Android,64.0,3500.0,6144.0,octa-core,40076.5
Samsung,2018.0,6.2,Android,64.0,3500.0,6144.0,octa-core,40076.5
Xiaomi,2021.0,6.6,Android,128.0,5000.0,8192.0,octa-core,17999.0
Apple,2022.0,4.7,iOS,256.0,4000.0,4096.0,quad-core,40076.5
Apple,2017.0,4.7,iOS,64.0,1821.0,2048.0,hexa-core,22998.0
Samsung,2018.0,6.2,Android,64.0,3500.0,6144.0,octa-core,38999.0
Apple,2017.0,4.7,iOS,64.0,1821.0,2048.0,hexa-core,37999.0
Xiaomi,2019.0,6.3,Android,64.0,4000.0,4096.0,octa-core,13999.0
Xiaomi,2019.0,6.3,Android,64.0,4000.0,4096.0,octa-core,15990.0
Vivo,2019.0,6.44,Android,128.0,4100.0,8192.0,octa-core,28990.0
Xiaomi,2019.0,6.3,Android,64.0,4000.0,4096.0,octa-core,13990.0
Vivo,2019.0,6.44,Android,128.0,4100.0,8192.0,octa-core,33990.0
Xiaomi,2019.0,6.3,Android,64.0,4000.0,4096.0,octa-core,13490.0
Xiaomi,2019.0,6.3,Android,64.0,4000.0,4096.0,octa-core,12500.0
Realme,2020.0,6.52,Android,64.0,5000.0,4096.0,octa-core,10999.0
Asus,2018.0,6.2,Android,64.0,3300.0,4096.0,octa-core,40076.5
Asus,2018.0,6.2,Android,64.0,3300.0,4096.0,octa-core,36299.0
Asus,2018.0,6.2,Android,64.0,3300.0,4096.0,octa-core,36299.0
Asus,2018.0,6.2,Android,64.0,3300.0,4096.0,octa-core,32999.0
Asus,2018.0,6.2,Android,64.0,3300.0,4096.0,octa-core,32999.0
Realme,2020.0,6.52,Android,64.0,5000.0,4096.0,octa-core,11999.0
iQOO,2023.0,6.38,Android,128.0,4500.0,8192.0,octa-core,18999.0
iQOO,2023.0,6.38,Android,128.0,4500.0,8192.0,octa-core,18999.0
iQOO,2023.0,6.38,Android,128.0,4500.0,8192.0,octa-core,19999.0
Apple,2019.0,6.1,iOS,64.0,3110.0,4096.0,hexa-core,40076.5
Apple,2019.0,6.1,iOS,64.0,3110.0,4096.0,hexa-core,40076.5
Realme,2020.0,6.52,Android,64.0,5000.0,4096.0,octa-core,9595.0
Apple,2019.0,6.1,iOS,64.0,3110.0,4096.0,hexa-core,40076.5
Coolpad,2016.0,5.5,Android,16.0,3050.0,2048.0,quad-core,7690.0
Coolpad,2016.0,5.5,Android,16.0,3050.0,2048.0,quad-core,7990.0
Coolpad,2016.0,5.5,Android,16.0,3050.0,2048.0,quad-core,7999.0
Poco,2021.0,6.67,Android,256.0,4500.0,12288.0,octa-core,27999.0
Poco,2021.0,6.67,Android,256.0,4500.0,12288.0,octa-core,27999.0
Poco,2021.0,6.67,Android,256.0,4500.0,12288.0,octa-core,27999.0
Oppo,2020.0,6.5,Android,64.0,4230.0,4096.0,octa-core,10489.0
iQOO,2023.0,6.38,Android,128.0,4500.0,8192.0,octa-core,19999.0
Oppo,2020.0,6.5,Android,64.0,4230.0,4096.0,octa-core,10489.0
Oppo,2020.0,6.5,Android,64.0,4230.0,4096.0,octa-core,12490.0
Coolpad,2016.0,5.5,Android,16.0,3050.0,2048.0,quad-core,7999.0
Oppo,2020.0,6.5,Android,64.0,4230.0,4096.0,octa-core,12490.0
Poco,2021.0,6.67,Android,256.0,4500.0,12288.0,octa-core,39999.0
Poco,2021.0,6.67,Android,256.0,4500.0,12288.0,octa-core,27999.0
Poco,2021.0,6.67,Android,256.0,4500.0,12288.0,octa-core,29990.0
Apple,2019.0,6.1,iOS,64.0,3110.0,4096.0,hexa-core,38999.0
Apple,2019.0,6.1,iOS,64.0,3110.0,4096.0,hexa-core,40076.5
Oppo,2020.0,6.5,Android,64.0,4230.0,4096.0,octa-core,10990.0
OnePlus,2022.0,6.43,Android,256.0,4500.0,12288.0,octa-core,33999.0
Asus,2018.0,6.2,Android,64.0,3300.0,4096.0,octa-core,40076.5
OnePlus,2022.0,6.43,Android,256.0,4500.0,12288.0,octa-core,28999.0
Motorola,2019.0,6.2,Android,64.0,4000.0,4096.0,octa-core,11999.0
Apple,2017.0,4.7,iOS,64.0,1821.0,2048.0,hexa-core,37999.0
Motorola,2019.0,6.2,Android,64.0,4000.0,4096.0,octa-core,11999.0
Samsung,2022.0,6.5,Android,256.0,5000.0,8192.0,octa-core,33499.0
Samsung,2022.0,6.5,Android,256.0,5000.0,8192.0,octa-core,31999.0
Samsung,2022.0,6.5,Android,256.0,5000.0,8192.0,octa-core,31999.0
Samsung,2022.0,6.5,Android,256.0,5000.0,8192.0,octa-core,38990.0
Samsung,2022.0,6.5,Android,256.0,5000.0,8192.0,octa-core,36500.0
Samsung,2022.0,6.5,Android,256.0,5000.0,8192.0,octa-core,35000.0
Samsung,2022.0,6.5,Android,256.0,5000.0,8192.0,octa-core,34999.0
Samsung,2022.0,6.5,Android,256.0,5000.0,8192.0,octa-core,34999.0
Samsung,2022.0,6.5,Android,256.0,5000.0,8192.0,octa-core,34899.0
Samsung,2022.0,6.5,Android,256.0,5000.0,8192.0,octa-core,30999.0
OnePlus,2022.0,6.43,Android,256.0,4500.0,12288.0,octa-core,33999.0
Apple,2017.0,4.7,iOS,64.0,1821.0,2048.0,hexa-core,39900.0
OnePlus,2019.0,6.55,Android,128.0,3800.0,8192.0,octa-core,29990.0
Apple,2017.0,4.7,iOS,64.0,1821.0,2048.0,hexa-core,40076.5
Apple,2017.0,4.7,iOS,64.0,1821.0,2048.0,hexa-core,40076.5
Apple,2019.0,6.1,iOS,64.0,3110.0,4096.0,hexa-core,40076.5
Apple,2019.0,6.1,iOS,64.0,3110.0,4096.0,hexa-core,40076.5
Apple,2019.0,6.1,iOS,64.0,3110.0,4096.0,hexa-core,40076.5
Apple,2019.0,6.1,iOS,64.0,3110.0,4096.0,hexa-core,40076.5
Apple,2017.0,4.7,iOS,64.0,1821.0,2048.0,hexa-core,40076.5
Xiaomi,2019.0,6.3,Android,64.0,4000.0,4096.0,octa-core,13999.0
Apple,2017.0,4.7,iOS,64.0,1821.0,2048.0,hexa-core,39999.0
Xiaomi,2019.0,6.3,Android,64.0,4000.0,4096.0,octa-core,10999.0
Xiaomi,2019.0,6.3,Android,64.0,4000.0,4096.0,octa-core,9999.0
Xiaomi,2019.0,6.3,Android,64.0,4000.0,4096.0,octa-core,10999.0
Xiaomi,2019.0,6.3,Android,64.0,4000.0,4096.0,octa-core,12490.0
OnePlus,2022.0,6.43,Android,256.0,4500.0,12288.0,octa-core,28999.0
Apple,2017.0,4.7,iOS,64.0,1821.0,2048.0,hexa-core,40076.5
Xiaomi,2021.0,6.5,Android,128.0,5000.0,6144.0,octa-core,11999.0
Xiaomi,2021.0,6.5,Android,128.0,5000.0,6144.0,octa-core,16990.0
Xiaomi,2021.0,6.5,Android,128.0,5000.0,6144.0,octa-core,15999.0
Apple,2018.0,6.1,iOS,64.0,2942.0,3072.0,hexa-core,40076.5
Xiaomi,2021.0,6.5,Android,128.0,5000.0,6144.0,octa-core,15999.0
Xiaomi,2021.0,6.5,Android,128.0,5000.0,6144.0,octa-core,14499.0
Vivo,2017.0,5.2,Android,16.0,2730.0,3072.0,quad-core,13490.0
Vivo,2017.0,5.2,Android,16.0,2730.0,3072.0,quad-core,13330.0
Xiaomi,2021.0,6.5,Android,128.0,5000.0,6144.0,octa-core,14499.0
Xiaomi,2021.0,6.5,Android,128.0,5000.0,6144.0,octa-core,16999.0
Xiaomi,2020.0,6.53,Android,64.0,5020.0,4096.0,octa-core,10499.0
Xiaomi,2020.0,6.53,Android,64.0,5020.0,4096.0,octa-core,11999.0
Xiaomi,2020.0,6.53,Android,64.0,5020.0,4096.0,octa-core,9800.0
Xiaomi,2020.0,6.53,Android,64.0,5020.0,4096.0,octa-core,10499.0
Xiaomi,2020.0,6.53,Android,64.0,5020.0,4096.0,octa-core,11650.0
Xiaomi,2020.0,6.53,Android,64.0,5020.0,4096.0,octa-core,11899.0
Apple,2018.0,6.1,iOS,64.0,2942.0,3072.0,hexa-core,40076.5
Apple,2018.0,6.1,iOS,64.0,2942.0,3072.0,hexa-core,40076.5
Samsung,2021.0,6.2,Android,256.0,4000.0,8192.0,octa-core,40076.5
Apple,2018.0,6.1,iOS,64.0,2942.0,3072.0,hexa-core,40076.5
Xiaomi,2020.0,6.53,Android,64.0,5020.0,4096.0,octa-core,11940.0
Xiaomi,2020.0,6.53,Android,64.0,5020.0,4096.0,octa-core,11990.0
Samsung,2021.0,6.2,Android,256.0,4000.0,8192.0,octa-core,40076.5
Samsung,2021.0,6.2,Android,256.0,4000.0,8192.0,octa-core,40076.5
Apple,2018.0,6.1,iOS,64.0,2942.0,3072.0,hexa-core,40076.5
Samsung,2021.0,6.2,Android,256.0,4000.0,8192.0,octa-core,40076.5
Samsung,2021.0,6.2,Android,256.0,4000.0,8192.0,octa-core,40076.5
Apple,2018.0,6.1,iOS,64.0,2942.0,3072.0,hexa-core,40076.5
Apple,2018.0,6.1,iOS,64.0,2942.0,3072.0,hexa-core,40076.5
Samsung,2021.0,6.2,Android,256.0,4000.0,8192.0,octa-core,40076.5
OnePlus,2019.0,6.67,Android,256.0,4085.0,8192.0,octa-core,34999.0
Oppo,2021.0,6.5,Android,256.0,4500.0,12288.0,octa-core,33999.0
Xiaomi,2019.0,6.3,Android,32.0,4000.0,3072.0,octa-core,12999.0
Xiaomi,2019.0,6.3,Android,32.0,4000.0,3072.0,octa-core,13999.0
Xiaomi,2019.0,6.3,Android,32.0,4000.0,3072.0,octa-core,14999.0
Samsung,2019.0,6.4,Android,64.0,6000.0,4096.0,octa-core,17998.0
Realme,2021.0,6.5,Android,128.0,5000.0,6144.0,octa-core,14999.0
Realme,2021.0,6.5,Android,128.0,5000.0,6144.0,octa-core,14999.0
Realme,2021.0,6.5,Android,128.0,5000.0,6144.0,octa-core,15499.0
Realme,2021.0,6.5,Android,128.0,5000.0,6144.0,octa-core,15999.0
Samsung,2019.0,6.4,Android,64.0,6000.0,4096.0,octa-core,16999.0
Samsung,2019.0,6.4,Android,64.0,6000.0,4096.0,octa-core,16999.0
Samsung,2019.0,6.4,Android,64.0,6000.0,4096.0,octa-core,14999.0
Samsung,2019.0,6.4,Android,64.0,6000.0,4096.0,octa-core,14990.0
Other,2015.0,5.5,Android,32.0,4000.0,3072.0,octa-core,8999.0
Asus,2021.0,6.78,Android,296.0,6000.0,12288.0,octa-core,40076.5
Samsung,2019.0,6.4,Android,64.0,6000.0,4096.0,octa-core,15000.0
Samsung,2019.0,6.4,Android,64.0,6000.0,4096.0,octa-core,14999.0
OnePlus,2018.0,6.41,Android,256.0,3700.0,10240.0,octa-core,40076.5
Apple,2020.0,5.4,iOS,64.0,4000.0,4096.0,hexa-core,40076.5
Apple,2020.0,5.4,iOS,64.0,4000.0,4096.0,hexa-core,40076.5
Infinix,2022.0,6.78,Android,128.0,5000.0,8192.0,Unknown_Processor,19999.0
Infinix,2022.0,6.78,Android,128.0,5000.0,8192.0,Unknown_Processor,19999.0
Infinix,2022.0,6.78,Android,128.0,5000.0,8192.0,Unknown_Processor,19999.0
Apple,2020.0,5.4,iOS,64.0,4000.0,4096.0,hexa-core,40076.5
Apple,2020.0,5.4,iOS,64.0,4000.0,4096.0,hexa-core,40076.5
Apple,2020.0,5.4,iOS,64.0,4000.0,4096.0,hexa-core,40076.5
Xiaomi,2019.0,6.3,Android,32.0,4000.0,3072.0,octa-core,12999.0
Xiaomi,2019.0,6.3,Android,32.0,4000.0,3072.0,octa-core,12990.0
Xiaomi,2019.0,6.3,Android,32.0,4000.0,3072.0,octa-core,11999.0
Xiaomi,2019.0,6.3,Android,32.0,4000.0,3072.0,octa-core,11999.0
Poco,2020.0,6.67,Android,64.0,5020.0,4096.0,octa-core,10999.0
Poco,2020.0,6.67,Android,64.0,5020.0,4096.0,octa-core,11899.0
Poco,2020.0,6.67,Android,64.0,5020.0,4096.0,octa-core,14999.0
Poco,2020.0,6.67,Android,64.0,5020.0,4096.0,octa-core,16999.0
Poco,2020.0,6.67,Android,64.0,5020.0,4096.0,octa-core,17999.0
Poco,2020.0,6.67,Android,64.0,5020.0,4096.0,octa-core,17999.0
Poco,2020.0,6.67,Android,64.0,5020.0,4096.0,octa-core,19999.0
Poco,2020.0,6.67,Android,64.0,5020.0,4096.0,octa-core,13499.0
Poco,2020.0,6.67,Android,64.0,5020.0,4096.0,octa-core,13999.0
Nokia,2018.0,5.86,Android,32.0,3060.0,3072.0,octa-core,15999.0
Nokia,2018.0,5.86,Android,32.0,3060.0,3072.0,octa-core,9999.0
Apple,2020.0,5.4,iOS,64.0,4000.0,4096.0,hexa-core,40076.5
Nokia,2018.0,5.86,Android,32.0,3060.0,3072.0,octa-core,9990.0
Nokia,2018.0,5.86,Android,32.0,3060.0,3072.0,octa-core,8990.0
Nokia,2018.0,5.86,Android,32.0,3060.0,3072.0,octa-core,13199.0
Nokia,2018.0,5.86,Android,32.0,3060.0,3072.0,octa-core,9999.0
Micromax,2021.0,6.67,Android,128.0,5000.0,6144.0,octa-core,9999.0
Micromax,2021.0,6.67,Android,128.0,5000.0,6144.0,octa-core,9999.0
Micromax,2021.0,6.67,Android,128.0,5000.0,6144.0,octa-core,11499.0
Micromax,2021.0,6.67,Android,128.0,5000.0,6144.0,octa-core,11499.0
Xiaomi,2019.0,6.3,Android,32.0,4000.0,3072.0,octa-core,10990.0
Xiaomi,2019.0,6.3,Android,32.0,4000.0,3072.0,octa-core,11990.0
Xiaomi,2019.0,6.3,Android,32.0,4000.0,3072.0,octa-core,11990.0
Nokia,2018.0,5.86,Android,32.0,3060.0,3072.0,octa-core,9990.0
Oppo,2021.0,6.5,Android,256.0,4500.0,12288.0,octa-core,33999.0
Apple,2020.0,5.4,iOS,64.0,4000.0,4096.0,hexa-core,40076.5
Samsung,2020.0,6.2,Android,128.0,4000.0,8192.0,octa-core,38999.0
Samsung,2020.0,6.2,Android,128.0,4000.0,8192.0,octa-core,39950.0
Samsung,2020.0,6.2,Android,128.0,4000.0,8192.0,octa-core,40076.5
Realme,2019.0,6.4,Android,64.0,4000.0,4096.0,octa-core,14999.0
Realme,2019.0,6.4,Android,64.0,4000.0,4096.0,octa-core,17499.0
